58,1,9,4,2,7,2,1,2,40,1,2
39,3,4,9,1,13,3,1,2,50,1,2
32,1,4,9,2,13,6,1,2,40,1,2
27,1,1,13,1,9,3,1,2,40,1,2
27,1,4,9,1,4,3,1,2,35,1,2
20,1,2,10,3,12,2,1,2,60,1,2
64,1,9,4,1,13,3,1,2,40,1,2
55,3,11,14,5,11,4,1,1,40,1,2
46,1,4,9,2,14,4,1,1,43,1,2
45,1,2,10,1,4,3,1,2,55,1,2
26,1,4,9,3,4,4,1,2,40,1,2
36,1,4,9,1,13,3,1,2,40,1,2
25,1,1,13,3,11,4,1,1,40,1,2
58,1,13,6,1,4,3,1,2,40,1,1
39,3,1,13,1,10,3,1,2,45,1,2
47,1,4,9,5,3,4,2,1,45,35,2
35,1,11,14,1,7,3,1,2,48,1,2
38,1,4,9,1,10,3,1,2,40,1,2
50,1,3,7,1,13,3,1,2,40,1,2
36,1,4,9,2,6,6,1,1,38,1,2
28,1,15,3,3,13,5,1,2,40,21,2
44,2,4,9,1,7,1,1,1,45,1,2
40,1,4,9,2,2,6,1,1,40,1,2
55,1,2,10,1,13,3,1,2,40,1,1
29,2,4,9,3,5,4,1,2,45,1,2
33,1,4,9,1,13,3,1,2,45,1,2
32,1,1,13,1,10,3,1,2,40,1,1
45,5,11,14,1,9,3,5,2,10,1,1
23,1,4,9,3,8,2,1,2,25,1,2
31,1,7,11,3,2,2,5,2,40,1,2
22,1,2,10,3,12,4,2,1,40,16,2
59,1,4,9,2,8,4,5,2,40,1,2
32,1,2,10,3,13,4,1,2,38,1,2
49,6,2,10,3,6,4,1,1,40,1,2
22,1,2,10,3,6,2,1,2,30,1,2
26,1,2,10,3,6,4,1,2,30,1,2
23,6,2,10,1,6,3,2,2,40,20,2
55,2,2,10,1,11,1,1,1,50,1,2
47,1,4,9,1,10,3,1,2,49,1,1
44,1,4,9,1,4,3,1,2,40,1,2
27,1,2,10,3,12,4,1,2,24,1,2
40,6,11,14,1,9,1,1,1,37,1,1
32,2,1,13,1,9,1,1,1,8,1,1
20,1,2,10,3,7,5,2,2,40,20,2
84,5,4,9,5,10,4,1,1,33,1,2
40,1,2,10,2,13,5,1,2,50,1,2
37,1,1,13,3,11,4,1,1,40,1,2
44,1,2,10,2,4,2,1,2,40,1,2
47,1,2,10,2,10,6,1,1,40,6,2
62,2,2,10,1,11,3,1,2,25,1,2
47,1,4,9,3,4,4,1,2,45,1,2
44,5,4,9,2,13,6,5,2,40,1,2
26,5,1,13,1,6,3,1,2,41,1,2
36,1,2,10,1,13,3,1,2,40,1,2
52,1,3,7,1,12,3,1,2,40,1,2
33,1,2,10,2,6,6,1,1,40,1,2
33,1,4,9,1,4,3,5,2,40,1,2
25,1,1,13,1,10,3,1,2,20,1,2
62,1,1,13,1,7,3,1,2,40,1,2
38,1,2,10,1,13,3,1,2,40,1,2
46,1,4,9,6,5,4,1,2,65,1,2
46,1,1,13,1,10,3,1,2,44,1,1
38,1,4,9,2,12,6,1,1,70,1,2
52,1,2,10,1,6,3,1,2,40,1,1
63,2,9,4,1,10,3,1,2,15,1,2
49,1,2,10,1,7,3,1,2,43,1,2
17,5,3,7,3,6,2,1,1,12,1,2
33,1,4,9,3,12,4,1,1,35,1,2
70,2,4,9,5,12,5,1,1,20,1,2
19,1,2,10,3,12,2,1,1,15,1,2
61,1,2,10,1,11,3,1,2,40,1,2
33,1,1,13,1,9,3,1,2,25,1,1
29,1,13,6,4,5,6,1,1,40,32,2
40,5,2,10,2,4,6,1,2,40,1,2
43,6,4,9,1,4,3,1,2,38,1,1
24,1,4,9,3,11,4,1,2,40,1,2
29,1,2,10,1,13,3,1,2,60,1,2
61,2,4,9,1,12,1,5,1,17,1,2
48,1,3,7,2,12,4,1,1,34,1,2
19,1,2,10,3,8,2,1,2,20,1,2
30,1,2,10,3,7,4,1,1,40,1,2
24,1,2,10,3,12,4,1,2,30,1,2
39,5,11,14,3,9,6,1,1,43,1,2
46,3,2,10,2,10,6,1,1,60,1,2
40,1,4,9,1,11,3,1,2,72,1,1
27,5,1,13,3,9,2,1,1,40,1,2
25,1,11,14,3,9,2,1,1,40,1,2
31,1,3,7,3,13,4,1,2,40,1,2
58,1,1,13,2,4,4,1,2,45,1,2
33,1,4,9,1,10,1,1,1,42,5,1
40,1,4,9,5,12,6,1,1,25,1,2
40,3,11,14,1,11,3,1,2,70,1,1
31,1,4,9,1,13,3,1,2,40,1,2
33,1,4,9,4,12,6,2,1,48,12,2
49,1,6,12,1,11,3,1,2,45,1,2
24,1,7,11,3,14,2,1,2,40,1,2
46,1,4,9,3,13,6,1,2,40,1,2
58,5,11,14,1,9,3,1,2,40,1,1
20,1,2,10,3,11,2,1,1,20,1,2
43,1,2,10,1,6,1,1,1,40,1,2
48,2,11,14,1,11,3,2,2,50,8,2
41,1,2,10,1,4,3,1,2,54,1,2
27,6,2,10,4,12,4,1,1,30,1,2
52,5,4,9,1,13,3,1,2,40,1,2
52,5,2,10,2,10,4,1,1,38,1,2
19,1,4,9,3,12,2,5,2,30,1,2
39,5,2,10,2,9,2,1,1,45,1,2
47,1,2,10,2,12,6,1,1,40,1,2
27,1,4,9,2,13,5,4,2,40,1,2
48,1,2,10,2,13,4,1,2,40,1,2
50,1,4,9,4,12,6,1,1,35,1,2
60,1,2,10,1,4,3,1,2,60,1,2
28,1,6,12,1,14,3,1,2,45,1,1
47,4,4,9,2,12,6,5,1,40,1,2
40,2,4,9,1,13,3,2,2,66,11,2
37,1,4,9,3,8,6,1,1,40,33,2
41,6,11,14,3,9,4,1,2,40,1,2
38,1,4,9,1,6,3,2,2,48,38,2
46,4,7,11,4,14,4,4,1,30,1,2
21,2,2,10,3,6,2,1,2,30,1,2
44,1,11,14,4,11,6,1,1,48,1,2
47,2,2,10,1,6,1,1,1,35,1,1
42,5,2,10,2,13,4,1,2,40,1,2
56,1,1,13,3,10,4,1,1,45,1,1
32,1,1,13,3,9,2,1,2,40,1,2
24,1,1,13,1,12,3,1,2,33,1,2
26,1,2,10,1,11,3,1,2,40,1,2
36,2,1,13,3,11,4,5,1,50,1,2
49,1,3,7,3,12,4,1,2,60,1,2
65,1,4,9,1,10,3,1,2,40,1,1
73,6,9,4,2,12,4,2,1,40,1,2
34,1,3,7,1,8,3,1,2,40,1,2
22,1,1,13,3,6,2,1,1,40,1,2
49,5,2,10,3,12,6,1,1,30,1,2
25,1,3,7,3,12,6,5,1,32,1,2
39,1,8,5,1,4,3,1,2,25,1,2
19,1,3,7,3,13,4,1,2,56,1,2
24,1,13,6,1,7,1,1,1,40,1,2
34,1,4,9,2,6,6,1,1,35,1,2
21,1,4,9,3,7,5,1,2,40,1,2
43,1,11,14,2,12,6,1,1,40,1,2
39,1,2,10,2,6,6,5,1,40,1,2
33,2,6,12,3,12,4,5,2,32,1,2
19,1,2,10,3,12,2,1,1,26,1,2
17,1,13,6,3,11,6,1,1,12,1,2
43,2,2,10,1,5,3,1,2,50,1,2
62,1,4,9,5,6,4,1,1,42,1,2
53,5,11,14,2,9,4,5,1,40,1,1
45,6,11,14,1,9,3,1,2,60,1,1
47,1,4,9,2,6,4,5,1,40,1,2
30,1,2,10,3,12,2,5,1,40,1,2
53,1,4,9,4,11,4,1,1,33,1,2
24,1,4,9,4,7,2,5,1,40,1,2
41,5,2,10,1,8,3,1,2,40,1,2
58,5,15,3,2,12,5,5,1,40,29,2
27,4,4,9,2,6,4,1,2,50,1,2
63,6,4,9,2,6,4,1,1,38,1,2
50,1,2,10,2,12,2,1,2,28,1,2
43,5,11,14,3,14,4,5,1,47,1,1
29,3,2,10,3,10,4,1,2,60,1,2
41,1,2,10,1,11,3,1,2,40,1,2
55,1,4,9,1,12,3,1,2,40,1,2
36,1,4,9,3,4,4,1,2,45,1,2
23,5,4,9,3,6,2,1,2,40,1,2
22,1,1,13,3,13,4,1,2,55,1,1
58,2,2,10,2,13,4,1,2,45,1,2
25,1,3,7,3,6,2,5,1,40,1,2
40,1,4,9,1,11,1,1,1,30,1,2
38,1,7,11,3,9,4,1,1,39,1,2
37,1,1,13,1,9,3,1,2,40,1,1
19,1,2,10,3,12,2,1,1,35,1,2
55,1,13,6,3,12,4,1,2,29,1,2
55,1,1,13,1,11,3,1,2,50,1,1
28,1,1,13,3,6,4,1,2,45,1,2
53,1,4,9,1,13,3,1,2,40,37,2
60,1,2,10,2,9,6,1,2,42,1,2
32,1,2,10,2,6,6,1,1,38,1,2
34,1,4,9,1,11,3,1,2,50,1,2
49,1,2,10,2,9,4,1,2,45,1,1
21,1,2,10,3,12,5,1,1,30,1,2
24,6,1,13,3,6,4,5,1,20,1,2
53,1,7,11,2,6,4,5,1,40,1,2
34,5,1,13,6,9,4,1,1,40,1,2
41,1,15,3,1,5,1,1,1,40,21,2
21,1,4,9,3,12,4,1,1,40,1,2
43,1,11,14,1,10,3,1,2,35,1,1
31,5,4,9,3,2,2,1,2,40,1,2
38,1,4,9,1,8,3,1,2,40,1,2
42,1,1,13,1,10,3,1,2,60,1,1
62,1,1,13,3,5,4,1,2,30,1,2
51,1,9,4,5,7,4,3,1,40,1,2
30,1,4,9,3,11,6,5,1,25,1,2
24,1,1,13,1,7,3,1,2,40,1,2
36,1,4,9,2,13,4,1,2,40,1,2
57,1,13,6,1,13,3,1,2,40,1,2
46,1,1,13,1,10,3,1,2,55,1,1
33,1,14,16,1,9,3,1,2,40,1,2
42,1,2,10,3,11,4,1,2,45,1,2
62,1,4,9,1,13,3,1,2,40,1,2
64,2,2,10,1,11,3,1,2,20,1,2
18,1,2,10,3,11,2,1,1,25,1,2
43,1,15,3,6,5,6,1,2,35,21,2
62,2,9,4,5,12,4,1,1,66,1,2
29,1,6,12,1,9,3,1,2,50,1,2
43,1,1,13,1,8,3,5,2,40,29,1
39,1,4,9,1,10,3,1,2,40,1,1
34,1,1,13,1,10,1,1,1,40,1,2
44,1,6,12,1,10,3,1,2,45,1,1
25,1,1,13,3,6,4,1,2,30,1,2
47,5,2,10,2,4,6,1,2,40,1,2
17,1,13,6,3,12,2,1,2,8,1,2
41,5,1,13,2,9,6,1,2,65,1,2
19,1,2,10,3,11,2,1,2,20,1,2
57,1,12,2,1,12,3,4,2,40,25,2
25,1,4,9,3,6,6,5,2,35,1,2
37,5,2,10,1,6,3,1,2,40,5,1
29,1,7,11,1,7,3,1,2,40,1,2
32,1,2,10,3,11,2,1,2,35,1,2
35,1,5,15,1,9,3,1,2,45,1,1
52,1,10,8,3,7,4,1,2,40,1,2
41,1,4,9,3,7,2,1,1,40,39,2
29,1,4,9,6,7,4,1,1,38,37,2
23,1,11,14,3,9,2,1,1,36,1,2
31,1,3,7,1,13,3,1,2,40,1,2
40,1,4,9,1,4,3,1,2,50,1,2
19,1,4,9,3,6,2,1,1,20,1,2
21,1,2,10,3,4,2,1,2,10,1,2
37,6,1,13,3,6,4,1,1,40,1,1
49,2,5,15,1,9,3,1,2,35,1,1
64,5,4,9,1,6,1,1,1,35,1,2
37,5,7,11,3,6,4,1,1,43,1,2
70,2,1,13,1,13,3,1,2,12,1,1
22,1,13,6,3,4,2,2,2,30,1,2
29,3,4,9,1,11,3,2,2,40,6,2
37,1,4,9,1,13,3,1,2,40,1,2
29,1,1,13,3,14,4,1,2,40,1,2
38,1,3,7,2,7,4,1,2,65,1,2
27,1,4,9,3,13,4,1,2,50,1,2
58,6,1,13,1,6,3,1,2,35,1,1
60,5,2,10,1,6,1,1,1,35,1,2
20,1,2,10,3,11,4,1,2,25,1,2
51,1,2,10,1,11,3,1,2,40,1,1
37,1,8,5,1,4,3,1,2,65,1,2
22,6,10,8,3,10,4,1,2,50,1,1
56,2,13,6,1,4,3,1,2,60,1,2
26,1,1,13,1,11,1,1,1,42,1,1
19,1,2,10,4,11,6,1,1,25,1,2
37,1,7,11,1,9,1,1,1,30,1,2
27,1,2,10,3,14,4,1,1,40,1,2
27,1,4,9,3,11,2,3,2,20,1,2
52,2,2,10,1,11,3,1,2,50,1,2
45,1,4,9,4,7,6,5,1,40,1,2
28,1,2,10,3,13,2,3,2,40,1,2
20,1,4,9,2,6,4,1,1,40,1,2
28,1,11,14,3,9,4,1,1,50,1,2
44,1,7,11,1,8,3,5,2,40,1,2
30,1,1,13,1,13,3,1,2,40,1,2
26,6,6,12,3,6,2,5,1,8,1,2
46,1,4,9,3,11,4,1,1,40,1,2
51,1,1,13,1,13,3,1,2,50,1,2
25,5,1,13,3,9,4,1,1,40,1,2
43,5,4,9,4,12,4,1,2,40,1,2
36,1,4,9,2,13,4,1,2,40,1,2
36,1,2,10,3,10,4,1,2,40,1,2
48,1,1,13,3,12,6,2,1,40,20,2
24,1,1,13,1,9,3,1,2,44,1,1
30,1,4,9,2,12,6,1,1,36,1,2
24,1,1,13,1,10,1,1,1,45,1,1
62,1,1,13,1,7,3,1,2,40,1,2
41,2,4,9,2,4,4,1,2,40,1,2
49,2,5,15,1,9,3,1,2,85,1,1
36,2,4,9,1,4,3,1,2,50,1,2
47,5,11,14,2,9,6,1,1,45,1,2
49,6,11,14,2,9,4,1,1,40,1,2
52,1,2,10,3,10,4,1,2,40,1,2
52,1,6,12,1,14,3,1,2,40,1,1
26,1,4,9,3,6,4,1,2,53,1,2
51,6,4,9,3,4,4,1,2,40,1,2
18,1,13,6,3,12,2,1,2,20,1,2
30,1,4,9,3,8,5,1,2,40,1,2
46,1,4,9,2,7,4,1,2,20,1,2
28,1,4,9,3,8,2,5,1,40,1,2
48,3,1,13,1,10,3,1,2,50,1,1
62,1,2,10,1,6,1,1,1,38,1,1
49,1,1,13,1,11,3,1,2,44,1,2
69,1,4,9,5,6,4,1,1,24,1,2
35,1,1,13,3,10,4,1,2,45,1,1
78,1,11,14,5,13,6,2,2,40,11,2
61,1,2,10,1,10,3,1,2,45,1,1
24,1,1,13,3,9,4,1,1,40,1,2
29,1,2,10,3,6,2,1,1,40,1,2
17,1,13,6,3,5,2,1,2,40,1,2
27,1,4,9,1,8,3,5,2,80,1,1
64,1,4,9,1,4,3,1,2,40,1,2
33,2,4,9,3,10,4,1,2,55,24,2
32,1,10,8,1,13,5,1,2,40,21,2
19,1,2,10,3,12,2,1,1,20,1,2
42,6,3,7,1,5,3,1,2,40,1,2
24,1,1,13,3,11,2,1,1,15,1,2
23,1,4,9,3,10,4,5,2,45,1,2
51,5,5,15,3,9,4,1,2,40,1,2
31,1,1,13,3,14,4,1,2,60,1,2
44,1,5,15,1,9,3,1,2,29,1,1
38,1,11,14,3,10,4,1,1,50,1,1
44,5,6,12,2,2,4,1,1,56,1,1
44,2,15,3,1,5,3,1,2,40,21,2
38,1,4,9,1,13,3,1,2,44,1,2
36,1,8,5,2,6,6,1,1,40,1,2
29,1,12,2,3,12,4,1,2,20,37,2
46,1,6,12,2,11,4,1,1,25,6,2
47,1,4,9,1,6,3,1,2,40,1,2
30,1,4,9,1,4,3,1,2,40,1,1
37,5,4,9,1,2,3,1,2,35,1,1
27,1,1,13,3,10,4,1,2,45,1,2
43,1,4,9,2,7,6,1,1,50,1,2
44,2,5,15,1,9,3,1,2,40,1,1
31,1,2,10,3,10,6,1,2,60,1,2
34,1,1,13,1,10,3,1,2,45,1,1
39,1,1,13,3,11,2,1,2,40,6,2
36,1,2,10,2,13,6,1,1,40,1,2
57,1,1,13,1,9,3,1,2,40,1,1
78,1,9,4,3,7,4,1,1,35,25,2
24,1,2,10,1,13,3,1,2,40,1,2
39,1,2,10,3,6,4,1,1,40,1,2
21,1,6,12,3,11,2,1,2,40,1,2
34,1,4,9,4,6,4,1,2,40,1,1
22,1,2,10,3,11,6,1,1,32,1,2
36,1,2,10,2,6,6,1,1,40,1,2
61,1,2,10,1,11,3,1,2,40,1,1
42,1,2,10,4,12,6,5,1,21,29,2
49,4,7,11,1,13,3,2,2,40,1,1
58,1,7,11,1,13,3,1,2,40,1,2
37,5,2,10,1,2,3,1,2,60,1,2
39,1,4,9,3,14,4,1,2,44,1,2
25,1,2,10,4,6,5,5,1,40,19,2
30,1,1,13,1,6,3,1,2,40,1,2
36,2,4,9,1,13,3,1,2,40,1,2
23,1,4,9,3,13,4,1,2,65,1,2
51,1,2,10,1,6,1,5,1,35,19,2
55,1,4,9,1,4,3,1,2,60,1,2
35,1,1,13,3,11,4,1,2,50,1,2
45,6,11,14,1,6,3,1,2,40,8,2
36,1,1,13,1,9,3,1,2,48,1,1
32,5,4,9,1,13,3,1,2,40,1,2
39,1,4,9,1,10,3,1,2,55,1,2
47,3,2,10,1,13,3,1,2,40,1,2
49,1,2,10,1,10,3,1,2,45,1,1
44,1,2,10,4,7,4,5,2,40,1,2
36,1,2,10,1,10,3,1,2,50,1,1
40,1,2,10,2,13,6,5,1,30,1,2
17,1,13,6,3,12,2,1,1,6,1,2
18,1,4,9,3,11,2,1,1,38,1,2
30,3,2,10,1,10,1,1,1,25,1,2
66,1,4,9,5,3,4,1,1,50,3,2
59,1,1,13,3,13,4,1,2,50,1,2
30,5,4,9,1,6,3,5,2,40,1,2
50,1,4,9,1,5,3,1,2,50,1,2
24,1,4,9,3,12,2,1,1,25,1,2
28,1,5,15,1,9,3,2,2,99,16,2
44,5,11,14,1,9,1,1,1,40,1,1
25,1,7,11,3,9,4,1,2,40,1,2
45,1,11,14,1,10,3,1,2,50,1,1
20,1,4,9,3,4,4,1,2,40,1,2
67,1,7,11,2,9,6,1,1,40,1,2
40,2,5,15,1,9,3,1,2,45,1,1
52,4,4,9,1,6,3,1,2,40,1,2
34,1,14,16,3,9,4,1,2,50,1,1
37,5,6,12,1,9,3,1,2,45,5,1
17,3,13,6,3,12,2,1,2,4,1,2
25,1,7,11,1,11,1,1,1,42,1,1
35,5,1,13,2,9,4,1,2,40,4,2
63,1,11,14,2,10,4,1,1,40,1,1
38,5,2,10,3,6,2,3,1,40,1,2
33,1,1,13,1,6,3,1,2,60,14,1
51,5,11,14,1,9,1,1,1,40,1,1
64,6,14,16,1,9,3,1,2,50,30,1
50,3,2,10,2,2,4,1,2,40,1,2
18,1,13,6,3,4,4,1,2,56,1,2
67,1,11,14,3,9,4,1,2,99,1,2
46,1,4,9,1,13,3,1,2,40,1,2
60,2,1,13,1,5,3,1,2,50,1,2
29,1,4,9,3,7,4,1,1,40,1,2
30,1,2,10,3,12,2,5,1,40,1,2
56,6,14,16,1,9,4,2,2,40,12,2
29,1,4,9,1,8,1,1,1,40,21,1
37,1,1,13,3,6,6,5,1,27,1,2
55,1,12,2,2,3,6,1,1,30,13,2
24,1,4,9,3,6,4,1,1,30,1,2
21,1,4,9,3,13,4,1,2,35,21,2
46,3,1,13,1,11,3,1,2,70,1,1
25,1,10,8,1,7,5,4,2,40,21,2
40,1,4,9,3,13,2,1,2,28,1,2
23,1,2,10,4,11,2,1,1,40,1,2
43,2,2,10,3,4,4,5,2,30,1,2
29,2,2,10,1,13,3,3,2,60,1,1
59,1,13,6,5,12,5,2,1,40,16,2
28,1,4,9,3,10,2,1,2,32,1,2
17,1,3,7,3,6,2,1,1,15,1,2
53,1,4,9,1,7,3,1,2,40,1,1
22,1,15,3,3,3,5,1,1,40,37,2
63,1,4,9,6,13,4,1,2,40,1,2
32,1,11,14,1,11,1,1,1,45,1,1
40,5,4,9,3,6,6,5,1,35,1,2
61,2,5,15,1,9,3,1,2,50,3,1
35,1,4,9,3,13,4,1,2,40,1,2
43,2,1,13,1,10,3,2,2,50,16,2
48,2,2,10,2,13,4,1,2,40,1,2
56,6,1,13,5,9,4,1,1,40,1,2
51,4,4,9,1,6,3,1,2,40,1,2
34,1,2,10,3,13,4,1,2,40,1,2
44,1,2,10,1,11,3,2,2,40,1,1
37,1,2,10,1,11,3,1,2,44,1,1
36,1,1,13,1,10,3,1,2,40,1,1
34,1,2,10,4,7,4,4,2,40,1,2
23,1,2,10,3,11,2,1,1,25,1,2
63,4,11,14,2,9,4,1,2,40,1,1
47,5,11,14,1,10,3,1,2,41,1,1
55,3,4,9,2,11,6,1,1,50,1,1
31,5,1,13,3,2,2,5,2,48,1,2
27,1,2,10,2,12,4,1,2,40,1,2
58,1,1,13,2,6,4,1,1,40,1,1
28,5,2,10,1,2,3,1,2,48,1,2
52,1,9,4,2,7,4,1,1,64,1,2
31,4,4,9,1,6,3,5,2,50,1,2
53,1,2,10,2,6,6,1,1,38,1,2
43,1,2,10,2,14,4,1,1,50,1,2
43,5,4,9,6,5,6,5,2,40,1,2
50,3,11,14,2,10,4,1,2,80,1,1
37,1,3,7,1,12,3,1,2,40,1,2
26,1,4,9,2,7,4,1,2,40,1,2
22,1,3,7,3,11,4,1,1,40,1,2
22,1,2,10,1,11,3,1,2,55,1,2
59,1,2,10,1,13,3,1,2,50,1,1
30,1,2,10,1,7,3,1,2,40,1,2
24,1,4,9,4,12,4,1,1,55,1,2
30,1,4,9,1,13,3,1,2,40,1,2
50,5,1,13,2,2,4,1,2,40,1,1
38,1,10,8,1,12,3,1,2,40,1,2
29,1,4,9,1,6,3,1,2,40,1,2
76,1,4,9,1,11,3,1,2,24,1,2
21,1,7,11,3,13,6,1,2,40,1,2
65,1,2,10,5,12,6,1,1,24,1,2
43,1,4,9,1,10,3,1,2,45,1,1
29,1,1,13,1,9,1,1,1,24,1,2
32,1,1,13,3,11,4,1,2,45,1,2
37,1,6,12,1,10,3,1,2,65,1,1
64,1,4,9,1,10,3,1,2,16,1,2
49,1,2,10,1,13,3,1,2,40,1,1
44,1,1,13,1,10,3,1,2,40,1,1
34,1,1,13,1,10,3,1,2,40,1,1
35,1,2,10,1,10,3,1,2,36,1,2
53,1,2,10,2,6,4,1,1,43,1,2
24,1,7,11,3,11,6,2,2,50,11,2
31,1,2,10,2,6,6,1,1,40,1,2
25,1,2,10,1,4,3,1,2,38,1,2
36,1,4,9,1,7,3,1,2,45,1,2
29,1,2,10,3,11,4,1,2,60,1,2
37,1,4,9,1,4,3,1,2,50,1,1
42,2,14,16,3,9,4,1,1,45,1,2
30,1,4,9,2,13,4,1,1,40,1,2
32,3,2,10,3,10,4,1,2,70,13,2
47,2,1,13,3,10,4,5,2,45,1,1
44,1,4,9,2,13,4,1,2,40,1,1
19,1,4,9,3,11,2,1,2,40,1,2
22,1,4,9,1,10,3,1,2,48,1,2
51,1,8,5,1,13,3,1,2,50,1,1
69,1,4,9,1,13,3,1,2,16,1,2
33,2,4,9,3,9,4,1,2,40,1,2
22,5,2,10,3,6,4,1,1,55,1,2
33,1,1,13,3,14,4,1,1,45,1,1
20,4,2,10,3,6,5,1,1,40,1,2
28,2,2,10,1,13,3,1,2,40,1,2
25,1,4,9,3,8,4,1,1,40,1,2
27,1,4,9,3,12,4,1,2,48,1,2
22,1,4,9,3,4,2,1,2,40,1,2
67,2,4,9,1,5,3,1,2,35,1,2
31,3,4,9,1,10,3,1,2,40,1,2
43,4,5,15,1,9,3,2,2,50,8,1
33,1,1,13,3,9,4,1,1,40,1,2
37,2,4,9,1,9,1,1,1,35,1,1
27,1,4,9,1,4,3,5,2,60,1,2
36,1,2,10,3,4,4,1,2,40,1,2
33,1,6,12,2,11,4,1,1,45,1,2
63,1,1,13,1,11,3,1,2,40,14,1
48,1,1,13,2,12,6,1,1,56,1,1
25,1,4,9,3,8,5,1,2,45,1,2
41,2,4,9,1,12,3,1,2,10,1,2
26,1,4,9,3,12,4,1,2,40,1,2
23,1,2,10,3,6,2,5,1,40,1,2
33,6,4,9,3,12,6,5,1,40,1,2
30,6,11,14,1,9,3,2,2,17,28,2
67,2,4,9,5,12,4,1,1,20,1,2
32,1,4,9,1,11,3,1,2,55,1,1
48,2,4,9,2,13,4,1,2,60,1,1
51,1,4,9,5,12,4,1,1,24,1,2
39,1,11,14,3,11,4,2,2,40,12,2
40,3,1,13,1,9,3,1,2,60,1,2
40,1,4,9,1,4,3,5,2,40,1,1
19,1,4,9,3,7,5,1,2,40,21,2
28,1,4,9,2,8,6,1,1,36,1,2
47,1,1,13,1,9,3,1,2,60,1,1
20,1,2,10,3,9,4,1,1,20,1,2
41,1,4,9,5,10,5,1,2,40,1,2
29,1,2,10,1,12,1,3,1,40,1,2
40,1,1,13,1,10,3,1,2,50,1,1
61,1,4,9,5,10,4,1,1,40,1,2
25,1,3,7,3,13,4,1,2,40,21,2
26,1,4,9,1,7,3,1,2,40,1,2
43,1,1,13,3,6,4,1,1,40,1,2
17,1,9,4,3,13,4,1,2,45,1,2
43,5,11,14,2,9,6,5,1,40,1,1
73,1,4,9,1,7,3,1,2,40,3,2
46,5,2,10,2,7,2,1,1,40,1,2
19,1,2,10,3,12,2,1,2,20,1,2
37,1,4,9,2,7,4,1,2,40,1,2
26,1,2,10,1,6,3,1,2,40,1,2
47,1,4,9,2,11,2,1,2,40,1,2
47,5,11,14,3,9,4,1,2,40,1,2
29,1,1,13,3,9,4,1,2,40,1,2
29,1,4,9,3,6,4,1,1,40,1,2
33,1,1,13,1,10,2,1,2,55,1,2
20,1,4,9,3,4,5,1,2,40,1,2
28,1,13,6,1,13,1,4,1,48,32,2
41,6,11,14,1,9,3,1,2,40,1,2
43,1,1,13,1,11,3,1,2,50,1,2
35,1,8,5,1,8,3,1,2,46,1,2
18,1,10,8,3,12,2,1,1,25,1,2
55,6,2,10,2,6,4,1,2,40,1,2
44,1,4,9,2,7,2,5,1,40,1,2
64,1,4,9,5,3,4,1,1,15,1,2
34,2,7,11,1,13,3,1,2,75,1,2
38,1,2,10,1,11,3,1,2,60,1,1
25,1,4,9,3,12,2,1,1,8,1,2
21,1,2,10,3,4,2,5,2,40,1,2
37,1,12,2,1,12,3,1,2,53,21,2
39,1,2,10,2,11,6,1,1,40,1,2
34,1,2,10,2,6,4,1,1,50,1,2
23,1,1,13,3,10,4,1,1,45,1,2
54,1,2,10,1,13,3,1,2,40,1,1
49,3,11,14,4,10,4,1,2,70,1,1
25,1,4,9,1,6,1,1,1,40,1,2
51,1,6,12,1,11,3,1,2,50,1,2
29,1,4,9,3,5,6,1,2,35,1,2
27,6,1,13,1,2,1,5,1,48,1,2
53,1,4,9,1,3,5,1,1,40,1,2
68,1,1,13,1,9,3,1,2,55,1,1
56,1,4,9,1,11,3,1,2,40,1,1
24,1,4,9,2,11,6,3,1,48,1,2
24,1,2,10,3,11,2,1,1,40,1,2
41,5,11,14,1,10,3,1,2,55,1,2
45,1,4,9,3,11,2,1,1,19,1,2
35,1,4,9,1,7,3,1,2,40,1,2
21,1,4,9,3,8,4,1,2,40,1,2
45,1,3,7,4,6,6,5,1,25,1,2
18,1,3,7,3,11,4,1,1,30,1,2
49,1,1,13,3,3,4,1,2,25,1,2
49,1,7,11,4,9,2,1,1,36,1,2
45,5,1,13,1,9,3,1,2,37,1,2
27,1,4,9,3,8,5,2,2,40,1,2
28,1,2,10,1,10,3,2,2,40,16,2
35,1,1,13,1,9,3,1,2,45,1,1
33,1,2,10,3,7,4,1,2,40,1,2
35,1,3,7,1,11,3,1,2,35,1,2
19,1,4,9,3,13,5,1,2,40,1,2
33,1,2,10,3,12,4,1,1,28,1,2
28,1,4,9,2,11,4,3,2,40,1,1
49,1,2,10,6,6,4,1,1,40,1,2
39,3,2,10,1,9,3,1,2,25,1,2
22,1,4,9,4,6,6,1,1,40,1,2
42,1,13,6,1,13,3,1,2,40,1,2
22,1,2,10,3,6,2,1,2,40,1,2
18,1,4,9,3,13,2,1,2,40,1,2
49,5,8,5,5,8,6,1,2,40,1,1
33,3,14,16,1,9,3,1,2,40,13,1
28,1,4,9,1,13,3,1,2,45,1,2
42,1,9,4,6,9,5,1,2,35,4,2
20,1,2,10,3,12,2,1,2,25,1,2
50,5,2,10,1,2,3,1,2,48,1,2
32,1,2,10,1,10,3,1,2,40,1,1
31,4,4,9,4,8,6,1,1,40,1,2
29,1,7,11,3,12,4,5,2,40,1,2
46,4,2,10,1,12,3,1,2,40,1,2
32,3,14,16,3,9,4,1,2,77,1,2
